timestamp,packet_size,duration,src_bytes,dst_bytes,protocol_type,flag,src_port,dst_port,packet_rate,error_rate,label
2025-11-17 05:05:53.823020,656.6977884353732,0.7918166886067127,5686.659299227828,3024.302120080122,1,1,33093,80,43.59641064884297,0.0,0
2025-11-17 05:06:03.823019,468.0268941725825,0.9175442825792067,6168.404755268171,5912.369287527453,0,0,45037,25,63.38430514587682,0.4317376032507537,0
2025-11-17 05:06:13.823018,493.3128355838641,6.343673439119572,5659.251845930339,3581.3809089548286,0,2,43423,80,13.006748167555678,0.7963729993195114,0
2025-11-17 05:06:23.823016,422.53926977804963,0.45249813730374433,3349.7686505424576,4376.049608078962,1,3,38864,80,64.33064834417482,0.13741833091255823,0
2025-11-17 05:06:33.823015,637.5756125573521,2.738746922706088,4162.547369080954,4855.064494977665,0,0,26781,22,48.1016066027099,0.5058373736300875,0
2025-11-17 05:06:43.823014,464.1251378336523,0.1,4074.120220179615,5237.080234880198,0,0,40363,443,62.69113512037578,0.8833763869708955,0
2025-11-17 05:06:53.823013,534.2133771633713,2.8625061336552475,6258.410750704418,4415.114440160832,0,0,22157,80,60.914205255141994,0.5440898828638857,0
2025-11-17 05:07:03.823011,481.08278765313605,0.1,5632.379915921683,2372.2567898724215,0,1,39067,80,56.856964191429206,0.4718244084047253,0
2025-11-17 05:07:13.823010,468.55037725676846,1.615888670392353,5998.886378081692,3268.4559976505234,0,0,19677,80,47.8957962763589,0.06450774688114852,0
2025-11-17 05:07:23.823009,465.7724711294958,3.063026749787975,5746.614633637091,3958.099446255283,0,0,61062,443,50.87042797182825,0.5568643568242612,0
2025-11-17 05:07:33.823008,521.6120776940984,0.8782027410459814,5345.106138787103,4311.364534671512,0,1,39391,80,61.411732577792684,0.8574304933158317,0
2025-11-17 05:07:43.823007,460.3955271782626,0.4165708012669001,7692.817033868483,5683.856292756054,0,0,19280,22,56.035986457955175,0.8807698720760682,0
2025-11-17 05:07:53.823005,605.8283805975998,1.9141496743295314,4518.9985616642125,4090.2449176763903,0,0,3996,80,75.21385548193837,0.46533755931045184,0
2025-11-17 05:08:03.823004,514.9756139495745,2.641547365136271,6331.483138810754,5469.77671079747,1,0,26006,80,35.79234427927929,1.095691305867733,0
2025-11-17 05:08:13.823003,514.8318376130461,1.6197438246952314,5801.758472720825,6992.9612423723465,0,0,18830,443,31.692326970949974,0.3596318491480325,0
2025-11-17 05:08:23.823002,580.1500697372625,0.4564017225231275,4725.2050719194185,5164.112707749455,0,0,1793,80,52.59173933537369,0.3761961437154275,0
2025-11-17 05:08:33.823000,508.0444846143345,3.2195856378034966,5910.084588704274,3143.8600426661415,0,0,35649,80,44.8170819009095,0.38136603836291794,0
2025-11-17 05:08:43.822999,617.3152853332904,1.0266385134428386,9664.877834008043,2553.0862768085817,0,0,55532,443,44.52155879428262,0.844295425246897,0
2025-11-17 05:08:53.822998,403.89434595917373,0.20889541942218554,7993.501234675947,3442.1842687340413,0,1,36875,80,42.17519879441523,1.1752325312926848,0
2025-11-17 05:09:03.822997,384.32514241796906,9.609670881772278,5375.300309377541,4437.766915067291,0,3,30307,22,58.45876104657225,0.9944008370170099,0
2025-11-17 05:09:13.822996,539.1578837195374,2.5926273712225716,4424.0430920714725,639.5176710175383,0,0,38283,22,42.322963009922404,0.9113478660614576,0
2025-11-17 05:09:23.822995,532.7687687163111,0.5665273347157338,3502.9090590283804,4446.189199328831,1,4,44098,443,30.750015040665314,0.005776201848192275,0
2025-11-17 05:09:33.822993,554.9618219132586,0.1,6577.9214265843775,6262.9755431781905,0,0,3789,443,20.12169102092899,0.3700389778431067,0
2025-11-17 05:09:43.822992,345.90390664840083,1.238149037332752,2745.379547360273,3655.036659027188,1,3,64725,21,67.17019018445282,0.39082600037629955,0
2025-11-17 05:09:53.822991,504.9834288541353,0.3488773409782476,5975.6751388042085,4834.001947164006,1,1,2565,80,29.287488200370117,0.2348438020852991,0
2025-11-17 05:10:03.822990,557.9180079228437,2.8636007591710517,7102.397889419644,3931.7392037359346,1,0,27873,443,42.60022474038837,0.0,0
2025-11-17 05:10:13.822989,595.3922154548904,2.022804309749709,5627.597331333026,3938.5611577669606,0,2,41054,80,33.44885797835137,0.5827437404293925,0
2025-11-17 05:10:23.822988,620.0780725554622,4.132228150214905,5783.771157898636,5705.066281052304,0,0,60970,22,59.9763475741355,0.04463796392388836,0
2025-11-17 05:10:33.822986,567.979044793104,2.335187262193625,3754.333390165152,5648.394425951234,0,3,28496,21,67.91347541707569,0.4944095483980676,0
2025-11-17 05:10:43.822985,573.0585745283823,1.664919614936311,3787.6014175386103,4095.7690163240577,0,0,22015,80,53.862192927162056,0.6526728312892074,0
2025-11-17 05:10:53.822984,550.0197851005963,0.706357700003241,5127.977213847536,4851.3585496380965,1,0,52976,22,57.72201844843885,0.4413396459126303,0
2025-11-17 05:11:03.822982,378.46556412898985,1.420019300136812,6468.287076172694,1809.158869472757,0,0,9458,80,47.69815475150272,0.541687576784516,0
2025-11-17 05:11:13.822981,529.7701000933254,1.7848930091400645,7608.349495696368,6270.15616282474,2,0,24519,21,35.37888220571104,0.21309525922085532,0
2025-11-17 05:11:23.822980,574.0672097550678,1.56280828990759,7133.554792547761,4598.53836365181,0,0,47761,443,46.30307312122264,0.26803813869135285,0
2025-11-17 05:11:33.822966,504.5566570899954,2.639527237294353,4103.734707962538,5710.207848552843,1,5,30356,80,77.47332600912542,0.16824987662214258,0
2025-11-17 05:11:43.822964,487.24813644484954,3.6739701409556074,4622.691670933256,3468.25631365955,0,0,13412,80,62.47832290483811,0.6842595654273053,0
2025-11-17 05:11:53.822963,439.2862824175131,1.409843227679058,6175.085763923893,6427.3246558610645,1,0,22946,22,40.67116233041442,0.15825508054317977,0
2025-11-17 05:12:03.822962,354.97752801095436,0.48035401670010575,5693.091339877845,5664.503195671063,0,0,54642,443,43.285742658688946,0.8098574386596744,0
2025-11-17 05:12:13.822961,574.1809962217196,3.4051395613916924,4303.3936065359185,5061.988448405928,0,1,33400,443,54.12115209535848,0.08290496785070967,0
2025-11-17 05:12:23.822960,609.255444962673,2.589107708120774,3528.2517032904775,7242.4073411798545,0,0,58888,80,40.2368694095638,0.6418256425397685,0
2025-11-17 05:12:33.822958,575.2407739055521,0.2825022803053705,6791.1641045710585,2403.1980448326117,0,1,27591,80,49.059993628167504,0.8360788761651685,0
2025-11-17 05:12:43.822957,455.7533224105732,0.36020360230150983,3983.6530214965173,4943.6440325307785,2,0,59213,80,70.36732362674302,0.6631649043091337,0
2025-11-17 05:12:53.822956,582.7751935455475,0.1,2411.289906814105,4866.1487686678265,2,0,60379,80,52.18624429305305,0.31954946395346817,0
2025-11-17 05:13:03.822955,693.2448557996929,5.541598776014865,5693.8869392809265,4382.760283156729,0,1,43267,80,63.165654252852995,0.0,0
2025-11-17 05:13:13.822954,449.30329422122327,8.35585319003389,5999.468751363818,5109.020786494012,0,0,59460,22,39.031270134186435,0.5821739386937034,0
2025-11-17 05:13:23.822952,689.080063563551,1.5750340483844092,3276.808947262016,6977.453487279004,0,3,34956,443,42.277231014183435,0.1750298078317447,0
2025-11-17 05:13:33.822951,508.50115095030384,0.39064039524789174,6019.059924434755,2135.9658687390606,0,0,18582,443,68.63558844391781,0.6310145744506634,0
2025-11-17 05:13:43.822950,441.68235748741125,2.1351683813684184,3371.2623066722217,6109.479727587007,0,1,63281,80,40.98970907783661,0.5253142644936999,0
2025-11-17 05:13:53.822949,626.9273326285676,2.9962175077311857,3369.1310917057963,4790.904199005149,0,0,57823,80,52.268476823097785,0.3763575761525651,0
2025-11-17 05:14:03.822948,502.394010027535,2.6075176038695136,5051.228626232037,4462.95593037952,0,0,56299,443,57.93061882045596,0.7137511518547881,0
2025-11-17 05:14:13.822946,768.0084538268795,3.6903021741469035,3986.4378812575824,5736.811498117994,0,3,9587,21,59.22368231236033,0.5165289477970562,0
2025-11-17 05:14:23.822945,524.2009814645362,1.2343714157042285,4269.157153829671,4081.749624267769,1,0,4795,25,45.42592150829166,0.8552759155740981,0
2025-11-17 05:14:33.822944,454.4362173762226,2.813336441646111,5521.514725307505,4274.657774230194,1,0,47252,443,74.60220839038362,0.3302739011079596,0
2025-11-17 05:14:43.822943,582.0309879408992,0.5813491448292308,4877.715990347531,7483.110669632442,0,0,18517,443,23.825784699982503,0.9315577326178561,0
2025-11-17 05:14:53.822941,426.16422198187865,5.024799086548464,4243.730253488493,6573.0606896248455,0,1,5679,21,64.26938245403876,0.4636553524588959,0
2025-11-17 05:15:03.822940,530.4836123694874,3.748296255962151,5479.477738878466,3866.3127497624555,0,0,39122,25,38.372494346134474,0.04537860952075057,0
2025-11-17 05:15:13.822939,561.331790088089,3.951893478399391,2332.118623990225,4708.5963020322215,0,0,59406,53,40.10024681504559,0.6591710074887572,0
2025-11-17 05:15:23.822938,775.2382064837391,3.385062375549441,6788.761268716962,5377.2104134107685,0,0,12458,80,35.61464049738764,0.8516258486747486,0
2025-11-17 05:15:33.822937,417.06011111680573,0.6734835557580368,6020.324158175674,5583.468094028276,0,4,33673,443,64.06648031544727,0.832411462844914,0
2025-11-17 05:15:43.822936,617.364179660784,2.0758481621524556,3393.419480526427,3185.784596871792,0,0,25620,80,40.67008788233517,0.008825544210600667,0
2025-11-17 05:15:53.822935,414.4126747022667,4.359406162201104,6853.673287733231,4548.710379288761,0,1,33560,80,64.1817616739974,0.569000835891677,0
2025-11-17 05:16:03.822933,376.83153943836663,0.43997330378772953,5606.442132442547,4575.29165488435,0,0,1318,443,58.32126131652866,0.5501896701636599,0
2025-11-17 05:16:13.822932,419.6766753889096,0.2590818760099047,5655.1078276002645,3257.3242341314544,0,2,42058,443,12.972129798124897,0.616445928939253,0
2025-11-17 05:16:23.822931,371.33389031517777,0.5506974485483729,5298.422220194741,2195.275490701754,0,1,63899,21,66.65596075786178,0.9859745861979667,0
2025-11-17 05:16:33.822930,450.8482197008052,5.7320707675603915,1093.6792150592987,5675.905119293809,1,0,57271,443,45.087337698791835,0.6884509577206868,0
2025-11-17 05:16:43.822929,436.4617067646677,1.8983489611044637,4368.857309478421,5858.585466763514,1,2,47181,80,43.80189993730478,0.44358202477989467,0
2025-11-17 05:16:53.822928,530.6766764477078,1.157513081846666,6330.33108514595,3060.2876843620284,1,1,42918,25,52.41563197108972,0.7984265855793271,0
2025-11-17 05:17:03.822926,439.42561868465344,1.131538453437462,5545.447823937452,5542.125975909655,1,1,64180,80,40.42213418068373,0.06366492068659768,0
2025-11-17 05:17:13.822925,563.7659020469123,0.9309622188253593,3121.4098333803213,3905.596295288886,1,1,45890,22,54.088316202789095,0.321086049202878,0
2025-11-17 05:17:23.822924,514.6091050210833,0.5087927757418879,4981.866578230918,6605.915839968779,0,0,45515,53,36.94829993891628,1.1167163989094755,0
2025-11-17 05:17:33.822922,449.5181422304321,5.2645030128484125,2823.2364649226615,7474.221341485882,0,2,28523,22,46.87337656146101,0.7169240100429393,0
2025-11-17 05:17:43.822921,384.0423033264299,0.8257877846310165,7266.732395371021,6283.333488531068,1,0,60094,80,66.10336037049368,0.8902424089691583,0
2025-11-17 05:17:53.822919,327.9125768668355,0.2741513239607699,4808.676319433699,3939.6611480189767,0,0,13706,21,36.559561785410004,0.0,0
2025-11-17 05:18:03.822918,613.437006501813,2.137011781496099,6382.475167886689,5869.785927942698,1,1,20962,80,34.355044637651865,0.36783636257596386,0
2025-11-17 05:18:13.822917,678.5474444462577,3.3401790676877536,4716.31941383445,4805.724129704839,0,4,10120,80,65.47145656993399,0.5357363293753673,0
2025-11-17 05:18:23.822916,610.2690983945514,2.757233256410029,3004.529561391515,5875.3164545178315,2,2,2761,80,60.95516270827648,0.7148835684862781,0
2025-11-17 05:18:33.822914,537.6029734313876,1.7465710040897007,3651.823927515308,6562.586996088277,0,1,40053,443,29.323113406816656,0.3146913735661191,0
2025-11-17 05:18:43.822913,559.2597482413044,1.84201160893896,5156.53390628482,6919.197397486627,0,0,21389,443,51.04051749545139,0.1883304376137515,0
2025-11-17 05:18:53.822911,614.9155637325644,7.821081145434436,7425.818862452936,3704.1755591153506,1,0,34353,80,58.016015019408286,0.771728525741283,0
2025-11-17 05:19:03.822910,341.74163957621596,0.6929458572752945,2653.637582433423,5629.414958036177,0,0,16381,22,61.49910041863034,0.0,0
2025-11-17 05:19:13.822909,552.8252755714472,3.20605889768872,7964.660876773229,4858.311928336996,1,0,52662,80,53.021072998435336,0.41300205591653505,0
2025-11-17 05:19:23.822907,414.1627222384968,6.914823059507108,5876.619470708726,6139.568443226252,0,1,37137,443,37.99308374683531,0.17087904836160472,0
2025-11-17 05:19:33.822906,531.5845255097681,0.1,5158.841679672852,2273.031161919268,0,1,12516,80,56.18066243221475,0.3425556473314568,0
2025-11-17 05:19:43.822905,434.16952745976874,1.5113312553729448,6029.477685435051,5215.38190475774,0,0,43146,443,30.8370877410254,0.9658005333263315,0
2025-11-17 05:19:53.822903,458.02403196906386,2.065111267127418,4389.445530609829,2073.3472039420626,0,1,10652,80,65.13168016280021,0.5389244615680407,0
2025-11-17 05:20:03.822902,546.7581705361671,2.9800571166818353,3569.0908709050327,6828.456184690494,1,1,29319,80,42.81067644142782,0.9071607649783422,0
2025-11-17 05:20:13.822900,513.8433933065393,1.909091256958961,5021.409601754651,4915.117266650156,0,0,9338,443,63.77373880594404,0.5254787486728021,0
2025-11-17 05:20:23.822899,493.60166636473207,0.2588201781142023,6096.146178599787,5464.998474748332,0,0,15041,443,20.693420283304864,0.46914457277328836,0
2025-11-17 05:20:33.822898,529.0865438127942,0.46055603791180705,3183.2421060788283,4721.231371710879,0,0,10743,21,47.35231350377794,0.759203832650134,0
2025-11-17 05:20:43.822896,586.3264094022715,0.9623383116586516,6338.896007448964,3324.2203074394965,0,0,36763,22,73.80641238548895,0.24201797969917327,0
2025-11-17 05:20:53.822895,377.1814577894287,1.959865010976076,2044.8442734322466,2049.3954446192715,0,0,22346,80,45.048276150458946,0.565746404463903,0
2025-11-17 05:21:03.822893,340.98316073433745,2.9326080866080404,6185.938398744152,5210.53980477207,2,2,44914,80,68.35449406344598,0.4700824690876162,0
2025-11-17 05:21:13.822892,542.7801768892059,0.7003771306072507,3973.055261359994,6800.797487710809,0,0,31321,443,56.95634191596596,0.38506473885980197,0
2025-11-17 05:21:23.822891,506.30543762789324,6.875310005674686,6511.270534755383,4627.207072888326,0,0,33850,443,23.51434719574968,0.6069463666324327,0
2025-11-17 05:21:33.822889,475.63877877861444,0.1714898149138722,2200.1900729590757,5351.036681529722,0,0,54038,21,34.0368476923989,0.8028211895825725,0
2025-11-17 05:21:43.822888,527.0301761461877,0.1,4099.364651391942,5829.560128778538,1,2,53413,21,48.14203837734776,0.37469939368370153,0
2025-11-17 05:21:53.822887,523.4227648662039,0.6158958991071806,7129.404506770456,6162.733241052175,1,0,48945,80,47.096967701051945,0.9971306031656493,0
2025-11-17 05:22:03.822885,622.3301882016522,2.8910075984474317,6981.956048409518,7727.092883836737,0,0,58581,21,52.308366672221396,0.7348090616739993,0
2025-11-17 05:22:13.822884,508.23652975751514,2.1594008200670256,4025.940442517861,3900.4505067140162,0,0,30083,22,59.66115611687674,0.6974083336749516,0
2025-11-17 05:22:23.822883,551.913611435207,0.20715898238867897,4728.163740172846,7447.7853486336635,0,0,60659,80,71.89500849956397,0.7566619847759382,0
2025-11-17 05:22:33.822882,457.508091319105,0.3825857629100438,6116.287957249905,5303.493194634203,0,0,29966,443,57.18943034286599,0.8070910605466766,0
2025-11-17 05:22:43.822880,502.32868881296076,0.4096143102199993,4028.6872915472613,7553.771987194408,0,0,54355,443,57.46899331225904,1.041068401895192,0
2025-11-17 05:22:53.822879,533.1017467202619,2.1656980352570065,4462.489771968167,3096.0042551799515,0,1,36993,22,58.56367975711733,0.5576086200347634,0
2025-11-17 05:23:03.822878,681.6456368290038,2.9802323994633007,4629.461448881005,6039.084132675289,0,0,4459,80,42.469401847816094,0.6401613971737775,0
2025-11-17 05:23:13.822876,303.8070592116278,0.8606529013337602,8149.582683749773,5337.896175871324,0,0,64409,443,53.45743107634584,0.7941897545329801,0
2025-11-17 05:23:23.822875,687.4794181984364,0.7034759624601976,4900.801078061267,5027.602446175158,0,0,21098,25,42.786090399335194,0.5108506639590387,0
2025-11-17 05:23:33.822873,383.9570647503717,0.8715952714673983,4344.920395939107,7632.399607470863,0,0,19057,80,34.634039380937324,0.20636923126519746,0
2025-11-17 05:23:43.822872,572.600995134564,2.6750720860313217,5398.817344478073,5482.389817008858,1,2,54812,80,66.67547803466161,0.6991107307813018,0
2025-11-17 05:23:53.822871,356.33708264760963,6.270052972439578,4294.936778360748,2728.2945362288497,0,0,36302,25,59.40936801928195,0.3698614100871432,0
2025-11-17 05:24:03.822869,371.15387036364405,0.1,4321.864500750379,4206.001831327444,1,1,61092,80,58.90143333272806,0.683515872104516,0
2025-11-17 05:24:13.822868,441.5656309457241,0.14784585373802417,6323.499593485114,4859.919711650077,0,2,43620,22,32.50901186093307,0.44228012407303063,0
2025-11-17 05:24:23.822867,616.900922583689,0.14962885926925268,5906.77298953305,4500.709393426233,0,3,18346,80,40.99181201810251,0.74061000697604,0
2025-11-17 05:24:33.822865,459.7276979480961,2.519840759965853,3124.3883990454237,5476.179891875263,0,0,30110,80,51.261570346742246,0.3340892823444972,0
2025-11-17 05:24:43.822864,493.50978635570107,0.17720786933695706,4998.937108135031,4406.478932365604,0,0,29198,22,37.86705538303678,0.6682041120445419,0
2025-11-17 05:24:53.822863,604.4027019206901,0.1,4530.412954215269,3196.775710885867,1,0,17803,22,45.33890340085322,0.27148038695560406,0
2025-11-17 05:25:03.822862,386.8886423614697,2.2802926933430165,5533.42002317849,5306.583547404465,0,0,56722,443,42.0813141097053,0.7306824350273391,0
2025-11-17 05:25:13.822861,544.6133022242118,1.4357894646508567,7226.1740428039475,4166.6798307697,1,2,13910,21,49.06044343146042,0.6789102447252078,0
2025-11-17 05:25:23.822859,481.045356068601,2.67450383828549,5708.609416820566,3714.841859259811,2,2,55261,443,42.94813409188432,0.5343751071848223,0
2025-11-17 05:25:33.822858,571.3101257968384,0.325435547513243,3565.3454347729867,7602.404863755213,0,0,27747,443,53.97267726792428,0.6884157989248508,0
2025-11-17 05:25:43.822857,573.5935606944264,1.4613160839784363,3060.0905631932546,3824.369718313357,0,0,10214,443,53.66243831880302,0.8143281092724138,0
2025-11-17 05:25:53.822855,403.89366724001025,0.1379544015638108,6079.636913222273,4567.176956186443,1,2,45551,22,38.462006908679726,0.19574781685181886,0
2025-11-17 05:26:03.822854,627.9329803364249,1.903491728221744,4713.644312409052,3935.83849635868,2,1,62896,80,54.12106968478357,0.4497023052112688,0
2025-11-17 05:26:13.822853,475.903383418092,2.0248857840085424,7706.522164680115,2942.4894541543013,0,0,54046,80,37.82800802319061,0.6561939274187202,0
2025-11-17 05:26:23.822851,556.4263311486039,4.509833796118041,5731.808427306611,6795.8703854678415,2,0,17162,443,33.01172988100558,0.6388887082117347,0
2025-11-17 05:26:33.822850,583.0959968203491,2.1538224714325245,4037.7696364335357,5638.234899860346,0,0,43966,22,32.836773557587584,0.4375412697305129,0
2025-11-17 05:26:43.822848,474.5179192450403,2.027815262669115,5028.721666123628,4495.617891978392,1,2,47338,22,35.784222463904015,0.49298187882418476,0
2025-11-17 05:26:53.822847,487.9674601841865,1.2378518696785592,5638.830809289554,6738.611097433846,0,2,53090,443,47.687464424478705,0.5510142214961362,0
2025-11-17 05:27:03.822846,583.2998430172388,4.640724186080744,4007.0267333050865,1925.0880821337832,1,0,53083,443,43.81223699965971,0.0,0
2025-11-17 05:27:13.822844,389.7872191108055,0.1,5284.559251415593,6071.914685954927,1,0,60468,443,82.69313959963662,1.4284487361465348,0
2025-11-17 05:27:23.822843,560.9374561227918,3.676087452381157,2955.2389931107846,5336.324606436189,0,1,38813,443,72.81029368448968,0.22868838541912018,0
2025-11-17 05:27:33.822842,459.5479733720226,0.5878580804979554,8036.464434930279,4120.203095654097,0,0,29138,22,45.48592896357623,1.0357700139699437,0
2025-11-17 05:27:43.822841,399.0948228782771,1.1510949867297877,5693.258999122914,5235.459441452651,0,0,31829,80,73.87588778383326,0.0,0
2025-11-17 05:27:53.822839,584.1672064043235,2.330367869362041,2602.8134721743786,5915.324254383834,0,0,7017,25,64.48408023179165,0.0,0
2025-11-17 05:28:03.822838,639.1555094994159,0.7578612512081025,5882.82990465608,4690.08308045593,1,1,63669,80,74.52522681246205,0.9251284476807545,0
2025-11-17 05:28:13.822836,605.5678393147462,3.0920192609113952,4356.133369552007,3555.901152073082,0,1,10131,21,42.84771763354786,0.7816272927507453,0
2025-11-17 05:28:23.822835,687.2270443423622,6.2171161260445995,4600.021506148378,5255.695656494856,0,1,39751,443,65.71526091662597,0.0,0
2025-11-17 05:28:33.822834,400.94241545341714,4.452817032647493,2864.0642713247826,4486.176198713352,0,0,21823,80,58.69800258517318,0.9008079444097966,0
2025-11-17 05:28:43.822833,434.21833124091245,3.074388403788928,7300.150551944488,5670.308751204047,0,0,23778,80,34.64671568890448,0.3749368348826032,0
2025-11-17 05:28:53.822831,371.24883052821787,1.2303243218338464,1682.2071330057397,5088.476332384396,0,0,52731,80,33.25552047368248,0.5053791057752353,0
2025-11-17 05:29:03.822830,474.85591340042083,1.0033230803171564,7059.272712014796,3526.5589486179806,2,4,58504,22,49.572627085102404,0.03164451293473691,0
2025-11-17 05:29:13.822828,477.7312405919651,0.9428517928431852,4729.412477356388,5680.263068831701,0,0,27417,443,40.88746037889939,0.6105156474004031,0
2025-11-17 05:29:23.822827,304.660976759185,1.2925963865832355,4463.831865784359,4012.6273814992273,0,0,28708,80,61.421289386062966,0.40459225087562933,0
2025-11-17 05:29:33.822826,636.6085192497629,2.6739197560495818,4714.941447497758,1267.508969880516,1,0,56209,443,60.50124615797543,0.22883587621292134,0
2025-11-17 05:29:43.822825,621.1506851922462,0.7851251900274089,5010.199766839996,5051.661517558762,0,1,54125,80,36.59102849641366,0.5103510695694973,0
2025-11-17 05:29:53.822823,246.90301916069882,0.3251523674358489,8035.409328844459,4235.289960213676,0,3,42321,80,24.43920624203349,0.9174270060608729,0
2025-11-17 05:30:03.822822,662.3992988582688,1.3398034712596925,5277.110868343587,5673.8280819275515,0,0,57971,80,23.439095633108106,0.19987616545816211,0
2025-11-17 05:30:13.822820,486.5022782579145,0.20646463217324765,2588.508459322912,5285.6358348875865,0,0,32031,22,27.73811334259414,0.5259868076615365,0
2025-11-17 05:30:23.822819,522.6430227691897,3.7203817747996184,8134.30808254216,4417.218837225486,0,0,35864,443,77.96555835373118,0.69158606598103,0
2025-11-17 05:30:33.822818,440.7154217322836,1.211655262173857,3747.285647554965,2195.387450456869,0,0,13146,80,47.71357277530493,0.8071298697793342,0
2025-11-17 05:30:43.822817,457.6575228866235,1.587966954003389,5227.63698837311,6730.851101383621,1,1,15861,80,47.20863532576341,0.7272109275601258,0
2025-11-17 05:30:53.822816,508.7246729784002,0.232474908390385,4520.228715117734,4382.860089325996,1,2,39614,80,44.72439265429565,0.02211648553700779,0
2025-11-17 05:31:03.822814,457.31410587596076,1.338291248222336,4886.073464536215,4305.257956871901,0,0,45164,80,54.08401076608996,0.9005858992098165,0
2025-11-17 05:31:13.822813,454.63379931197636,6.416695100382467,6481.001774883653,6800.392624608244,0,0,14359,22,68.66870383094377,0.6730070440352371,0
2025-11-17 05:31:23.822811,497.56395880760573,3.2343063159230945,5699.537561669502,5827.611199866381,0,0,50671,80,60.19907695241969,0.34000970010024084,0
2025-11-17 05:31:33.822810,531.8084760767855,7.448910046285756,4648.970211339528,4323.261712386502,1,3,4537,80,49.582917242691515,1.1114986953892494,0
2025-11-17 05:31:43.822809,509.5874912889997,0.5520379237005987,3113.6332116280755,751.7666028341464,1,5,61183,22,71.72893661812327,0.7357576663231689,0
2025-11-17 05:31:53.822807,513.3929291912946,0.1,3783.7137331844924,2720.9808867847364,1,1,45475,21,39.11003144382159,0.0,0
2025-11-17 05:32:03.822806,517.9218434014489,0.48465751215378755,3477.358712258197,6557.568276528975,0,0,15591,80,92.76166135804613,0.8433034552675456,0
2025-11-17 05:32:13.822805,769.335980324986,1.5327700905297164,7370.811029852561,4124.601010480993,0,1,50061,80,46.10824225086005,0.5576994094867005,0
2025-11-17 05:32:23.822803,401.347409125833,0.29493543466777855,6710.223557781899,2904.322722330513,0,1,32016,443,36.34628215549071,0.17347039297688072,0
2025-11-17 05:32:33.822802,485.11113094451696,2.856649363428756,5747.332622745178,3069.254647123625,0,2,43743,53,50.42300914568499,0.7485665686093668,0
2025-11-17 05:32:43.822801,624.6565029547758,0.6017054080436526,5369.757167648007,6988.694971313285,0,0,20073,22,42.19230171843175,0.0,0
2025-11-17 05:32:53.822799,696.8956094945345,0.1,3332.813064594452,4859.5457168912435,0,4,58140,443,72.92493132646999,0.8011626326847474,0
2025-11-17 05:33:03.822798,581.6206364813419,1.3130294420763213,5836.536591087687,4293.3130222731825,1,4,55262,80,29.948121211882196,0.5729418722935631,0
2025-11-17 05:33:13.822797,488.9065469791322,1.0762360528819508,6922.465692505653,6624.03658083061,0,2,24890,443,41.90091938327515,0.2644866256999969,0
2025-11-17 05:33:23.822795,506.57051334821875,0.1,4523.427354865649,2679.044016592452,2,1,50135,443,45.522892876552405,1.0623129491533496,0
2025-11-17 05:33:33.822794,242.31133570584285,2.9333166523403835,4437.205429514094,5729.054434126456,0,1,25118,80,49.40620649804069,0.6836614361695001,0
2025-11-17 05:33:43.822793,484.72764302523296,2.6456206457185565,4075.4578879407836,2996.777646350163,0,0,52857,443,54.33437534580379,0.31543107499470363,0
2025-11-17 05:33:53.822791,487.42569359140555,3.5151555021810665,3109.7528522411294,5834.829686800637,0,3,50942,21,64.51559883010535,1.1353770802114709,0
2025-11-17 05:34:03.822790,361.6857046881894,1.069313869240268,5346.051358578025,7831.531486010286,1,0,24365,443,67.5373224202357,1.0910413947387436,0
2025-11-17 05:34:13.822789,486.0408648636395,0.9169703667658705,5031.329732443943,4379.591699867534,0,0,4806,443,37.94803836141453,0.5395087065713022,0
2025-11-17 05:34:23.822787,678.9021525289393,0.43288836412282716,7492.205248592027,3709.4224838307473,0,5,37045,80,57.418075391087484,0.6527422286812099,0
2025-11-17 05:34:33.822785,478.42153007098716,1.1948910595855644,4736.218393351894,2138.2886631839137,0,0,32249,22,70.57080985824892,0.7539221383509576,0
2025-11-17 05:34:43.822784,382.4921227936384,4.353742119624095,2535.216783268749,4767.111426762877,0,1,10360,80,30.750659021242512,0.9142143127676656,0
2025-11-17 05:34:53.822783,383.0039100258946,0.28015785172069024,4845.117859776429,5501.264625867346,1,0,16409,443,45.753584046296325,0.03183151921751193,0
2025-11-17 05:35:03.822781,519.3317967188403,1.1105423226333915,3757.254462829631,3137.3591367775634,0,1,42220,22,30.25356491695788,0.9548407689720673,0
2025-11-17 05:35:13.822780,594.3170583961914,1.4974951117590685,2598.644032285227,5386.628810214126,1,0,11726,22,24.67152551828791,0.42622812071494864,0
2025-11-17 05:35:23.822779,346.51433281342304,1.9557782856380472,7234.795157903123,5116.220777778294,0,1,28590,443,46.053428434621885,0.2600753564184077,0
2025-11-17 05:35:33.822777,410.78956247398327,0.7312976661739705,4665.196618047792,3572.1223099666468,0,2,27873,443,50.60837652307778,0.7622710389228322,0
2025-11-17 05:35:43.822776,469.311893005258,1.9101641532397473,5365.929796862751,4681.686545148273,0,1,36652,80,39.49714725389878,0.9412972286080337,0
2025-11-17 05:35:53.822774,496.19921014210104,3.363697553353431,5260.012496555612,5108.055291925617,0,3,35013,443,25.644728819078747,0.199778291467621,0
2025-11-17 05:36:03.822773,664.9550319460614,11.42575977359987,5076.331552784027,5903.177480588725,0,0,43108,80,55.05454775371704,0.9085121340970085,0
